compañia,pasajeros,duracion,distancia,direccion,hora,dia
2,1,460,4.180968723326031,-158.62367340655803,6,Viernes
2,1,469,2.1889896253374896,119.22263782403186,19,Viernes
1,4,453,1.9263855283469224,-125.75385734309256,3,Sabado
2,1,242,0.6790750747944,-116.00551115177223,11,Domingo
2,6,206,0.6822256641779375,149.37191463334287,17,Lunes
2,1,755,1.7846371690243958,-122.51697485843671,13,Miercoles
1,1,861,3.5510927970877497,-129.72845458244402,15,Lunes
2,1,697,2.144921308379701,98.69317165331994,0,Viernes
1,1,396,1.393207468494525,84.63141920168398,22,Jueves
2,6,328,0.9282752136643386,9.720857860694467,17,Viernes
2,2,268,0.8795209397888073,-176.23012657124966,8,Jueves
1,1,752,3.1525031080136734,-0.2685275192557137,21,Lunes
2,1,422,2.564234644052482,40.94133475951689,22,Lunes
1,1,473,1.3132381375295519,-165.54553739714788,9,Viernes
2,1,328,2.1965063868654253,-162.4007346676057,6,Jueves
2,1,567,2.80565039872678,-168.6913068655589,20,Viernes
1,1,209,0.9922772367098696,-8.266916758750176,2,Domingo
1,1,255,1.1606244165903823,-139.54168888989852,6,Lunes
2,1,638,3.3003433823381174,99.73263470734324,22,Sabado
1,1,831,1.684239563917587,-6.6380770778450895,8,Martes
1,1,542,1.5603210754425807,36.101146871669826,15,Miercoles
2,2,223,1.1043006098989885,-82.31398547366591,4,Viernes
1,1,660,2.194943244550944,-169.31959849593525,0,Sabado
2,1,359,1.2050103408502768,-111.7089291010564,6,Viernes
1,1,929,1.122963157971563,-130.28774787581668,22,Sabado
2,1,347,2.8121544582485534,-150.8618153412923,23,Jueves
2,6,470,1.5176108009262763,-151.8609263265185,19,Lunes
1,1,568,1.9479336737198425,-41.38983644515115,18,Miercoles
2,1,967,2.6704825363506584,-130.0181672225883,20,Viernes
2,1,251,0.7577395348042942,-45.23169431514232,18,Sabado
2,5,647,1.3459344143056258,-104.11344845026085,13,Viernes
2,1,473,1.4188643777805652,73.2092402135567,19,Viernes
1,1,616,2.4945752772180536,39.99547011647546,7,Lunes
1,1,528,2.3213872281350727,43.68757675995384,21,Miercoles
1,1,793,2.773227863912958,-39.65585006463785,21,Miercoles
2,1,318,3.599876156388424,-151.19307210684005,4,Lunes
1,1,296,0.926803853262748,-2.9807213925647305,14,Lunes
1,1,183,0.3964322957751323,-41.77312276527121,13,Lunes
1,3,893,2.989746609773773,167.78989667769054,11,Sabado
2,1,492,3.240600521292424,32.88634432233492,3,Viernes
1,1,450,1.1542570668389691,-115.85813656251705,17,Lunes
1,1,272,1.4259599915455143,110.38020105720769,19,Sabado
1,1,280,1.2341903502360725,40.20790606205039,23,Viernes
2,6,623,1.3917931935679972,60.99022194162625,16,Jueves
2,1,630,1.0762743703031543,18.299499361684425,18,Viernes
1,1,382,0.8493843761348783,155.214403315256,8,Jueves
1,1,612,1.6819197691147416,117.30044294321604,19,Miercoles
1,1,385,1.862874001493752,29.53329655300565,18,Viernes
1,1,910,4.499251472982187,22.046737929024943,21,Domingo
1,1,461,1.936789390692207,-58.00279407849369,17,Viernes
2,6,897,2.8108233515258747,-164.0012759274208,18,Domingo
1,1,968,2.9343512028534215,-174.08756665406796,14,Domingo
1,1,194,0.9791704402631652,-4.592232178369373,0,Viernes
2,3,702,4.388509877850104,-88.74792521230628,10,Viernes
2,1,484,0.9628353261325898,-111.85178369595829,8,Lunes
1,1,362,0.967750245744109,-17.903051650600062,7,Miercoles
1,1,227,1.2622398126930323,22.85946827140079,6,Viernes
2,1,600,1.5852831606744473,33.20410737774601,18,Jueves
1,1,447,0.8627251008525153,-3.973506551149137,19,Sabado
1,1,392,2.406799988626214,29.95273871682948,21,Lunes
1,2,325,1.2664474832309642,14.994128632336853,15,Sabado
1,1,422,2.023985405323895,-120.13487785652741,2,Viernes
1,1,650,1.9692178137537448,-66.62990440522354,22,Jueves
1,1,795,2.9690392250212616,-156.4130226089406,19,Martes
1,1,538,1.6826769855892951,143.47542630408736,21,Jueves
2,5,228,1.245780189143261,45.86556041682347,14,Viernes
2,5,704,1.9782902644965528,131.03063027268672,21,Jueves
2,1,402,1.085434525998367,-85.78258955526962,11,Martes
1,1,542,2.4138635770264214,34.65214899818271,7,Martes
2,2,874,6.444998998654269,-57.9730128484477,16,Martes
1,1,642,1.931482397779723,118.69774047485859,10,Sabado
2,5,619,1.6694964935697283,8.943956561864372,9,Miercoles
1,1,508,1.6836577245523408,-62.31175702289604,13,Sabado
2,1,635,1.3643533841082973,136.41470844014972,16,Lunes
1,1,255,0.8981286479440119,-20.596429119290786,13,Viernes
1,1,159,0.3375374381883585,-44.351930534518615,23,Viernes
1,1,159,0.6280907274070772,-60.948065925191344,20,Miercoles
1,4,370,2.580123158180458,29.34362644967474,13,Sabado
2,1,947,3.6237900084542334,61.23125719290756,22,Martes
1,1,324,2.023349363548567,18.67014096815677,10,Domingo
2,1,266,1.5526250063448204,-174.10679830711942,8,Jueves
2,1,116,1.1921372535218604,-105.7904877276735,9,Miercoles
2,1,551,1.568802849323942,163.1112283227663,20,Sabado
2,1,725,2.5954065744256734,169.6400205069551,17,Lunes
1,1,613,5.74562980309002,33.2674892838286,15,Martes
2,2,231,0.8362014411875729,-53.12081672367673,20,Viernes
2,5,317,0.8430900515432291,-67.01631359509379,18,Jueves
2,3,669,3.36311677292113,162.86897631779738,1,Domingo
2,5,529,1.7657694441439271,-12.508488877356186,20,Miercoles
2,1,244,0.0026249063686021785,-14.169121644800232,15,Lunes
1,1,545,2.153854801383971,123.36324020919396,7,Lunes
1,1,347,2.1073752600611715,-150.84738370615918,9,Sabado
1,1,376,1.1047542688441,-28.44534183616405,0,Sabado
2,1,877,4.967162263732285,-151.33631563689144,16,Domingo
1,1,504,1.3336984549725903,-36.87815943796671,19,Jueves
1,1,365,1.8537895379852232,28.57150571631239,8,Viernes
1,1,117,0.7616065865542241,-62.57182710545746,1,Sabado
2,1,707,4.096552125515215,48.316675853007155,5,Jueves
2,1,321,0.9734666323638904,-120.09819768747455,7,Viernes
2,1,324,1.130239109978893,-166.78412276433076,20,Viernes
2,1,949,6.180676170541247,22.927439358240466,1,Sabado
2,1,935,2.203085636796108,-132.15212032133115,19,Miercoles
1,1,983,5.423266994982513,18.061278047040602,7,Martes
2,1,667,2.1682426512694453,28.477743233688802,8,Sabado
1,1,564,2.2541889579462464,-8.492677727005674,2,Martes
1,1,644,2.233884435400024,117.43391240437269,21,Martes
1,1,183,0.5336056518018761,116.63513433902041,20,Lunes
1,1,961,2.578687189639381,52.83390780707281,20,Martes
2,6,125,0.5967257721672984,21.488433449483004,22,Lunes
1,2,316,0.7981611044979601,110.04336935315183,21,Martes
1,1,725,1.6609774960158472,87.22704435909517,12,Sabado
1,1,888,0.9967211191374656,92.21558845033194,13,Domingo
2,1,912,3.9210789868104654,176.32362023707375,21,Miercoles
1,1,98,0.8764089750443181,-64.23552258705395,22,Miercoles
1,1,401,1.142923375683112,32.437665093412484,18,Miercoles
2,1,600,1.8727199361586329,-51.30144567556404,16,Domingo
1,1,686,2.9724122781149,-25.907390231642538,20,Miercoles
2,1,957,6.172738873697885,13.363277477174487,2,Sabado
1,1,361,0.7880384186548632,119.85830930950488,0,Sabado
2,1,578,2.834351507088235,0.18179771806257725,0,Martes
2,1,318,0.6802918696364265,-113.0886294210152,16,Miercoles
2,1,816,1.0215677767344793,43.044926382528466,14,Miercoles
2,6,591,3.02112686140965,-13.3088404656744,20,Viernes
2,2,563,1.4221601837078537,10.650315825671012,11,Miercoles
1,1,629,2.0255339184336183,-145.2128091332886,16,Jueves
2,1,320,1.6413268294465362,47.91895454371323,2,Viernes
1,1,338,2.3565060767058723,22.513127678602128,20,Lunes
1,1,631,0.7898899236068752,-40.45119757558597,10,Martes
2,4,888,4.13201189451404,171.32849647679694,20,Viernes
1,1,239,1.0037782483754163,19.836078730428763,17,Miercoles
1,4,757,1.6983958177032137,-108.30542990505549,10,Domingo
1,1,512,2.0207832542495967,137.34514969339244,9,Sabado
2,2,636,3.0832027492105905,30.98614456937695,22,Martes
1,1,500,3.3049808849018216,-162.94358096476273,21,Lunes
2,1,535,2.6534560495927604,114.8925271555478,22,Jueves
1,1,555,1.020233745298729,28.435532952546072,11,Viernes
2,1,327,1.5257289340324978,105.16001118474932,19,Miercoles
2,2,942,2.050271915651999,-9.869454537585908,16,Martes
2,1,348,0.8916652934012231,157.9951673033604,20,Miercoles
1,2,408,2.0215497268015667,-155.56268046903074,23,Viernes
1,1,741,1.3336312172027724,-139.1677013761765,12,Miercoles
2,1,391,1.5019312761504786,51.20993755492668,10,Miercoles
2,1,337,0.6789542899761004,-89.46043303421196,22,Viernes
2,1,822,3.1517398432689983,-171.2074254603135,22,Sabado
2,5,331,2.1512962197185392,34.089060054522925,19,Lunes
1,1,550,3.529616238352275,28.41768784672072,18,Jueves
2,1,436,0.9867518663480348,-24.547612202590777,17,Jueves
2,6,962,1.484497278209332,-53.306124271644755,13,Sabado
1,1,172,1.7334448368682476,-156.05527107575324,10,Domingo
1,2,818,1.5412480485431317,-155.1064011589735,20,Sabado
2,1,291,1.6766028792371608,13.399381541523747,18,Miercoles
1,1,739,2.4599381630567434,-155.63505863104118,15,Sabado
1,1,693,8.230757219180978,-147.1528252795801,14,Domingo
2,3,155,0.4264149609176081,-12.085153734682624,9,Jueves
1,3,494,2.1568326441586807,-142.66146085066958,12,Sabado
1,1,997,2.0933954882567085,71.9198281069707,15,Viernes
1,1,450,1.742904197174673,67.92200106789039,19,Viernes
1,1,860,1.9985568674938587,-71.95395569741666,20,Viernes
2,1,819,1.5962914804085326,-144.71332793853975,14,Domingo
1,1,670,4.883228522050891,-146.66184535941974,18,Jueves
2,1,952,2.56849660652403,76.75849703147594,19,Jueves
1,1,573,0.8049523176428025,114.63132204975581,14,Sabado
2,1,401,0.0,0.0,19,Miercoles
1,1,588,0.8959629820693098,99.80965977743273,12,Lunes
1,4,441,1.2651691782453829,-130.69661698968807,21,Sabado
2,1,309,1.0726339438406292,-17.172965097990794,18,Martes
1,3,986,7.362374373983727,-101.08346090983368,11,Miercoles
1,1,478,2.795773280146265,-157.3290303555954,15,Domingo
2,2,288,1.2603654919337426,163.03153150517915,0,Lunes
2,1,602,1.0883520898905945,-149.2446590019059,15,Miercoles
2,1,426,0.7257553245430776,-15.087089758842357,10,Martes
2,1,351,2.4887741298625627,-173.4462448718597,6,Domingo
1,1,324,1.0361148513459886,123.37876027816156,21,Domingo
1,1,208,1.0279891055863308,29.416760712768284,12,Jueves
2,1,413,1.7947677209276118,24.10978444481613,14,Viernes
1,1,397,1.9186328155041368,-168.03704267592462,16,Sabado
1,1,352,1.3255211491300585,-41.03634771923938,13,Domingo
2,2,652,2.4678841333685426,-138.87435019696002,20,Martes
2,1,421,1.6100002540892768,-141.484703698338,19,Sabado
2,1,743,2.423886454676416,28.806455002400803,3,Domingo
2,5,683,1.7844667594276862,17.325148291064192,8,Jueves
1,1,209,0.8819197066113814,-136.6919372301028,22,Domingo
1,2,99,0.2647225449781317,-154.86610805593983,19,Viernes
1,1,377,1.7827056359113933,-146.4561340283341,8,Domingo
1,1,390,1.4364440866970345,53.523578388855206,12,Domingo
1,1,319,1.3196539288945075,-121.8950440455443,12,Sabado
2,1,328,1.1235684326164304,53.43151655808522,9,Martes
1,1,589,3.1877196580443483,-155.3033260602495,18,Viernes
1,1,363,0.9018120409483557,-28.464336486500226,17,Lunes
2,2,264,0.7792234951010802,36.325439129697216,16,Jueves
2,1,501,2.1599643944216664,16.11533965257262,11,Miercoles
2,1,917,5.2391568138695845,13.734219688846094,19,Viernes
2,2,279,1.5323502007612817,-150.97746350607417,2,Domingo
2,1,300,2.294295456869913,32.88290511434855,23,Sabado
2,1,933,5.106311684886508,70.37755708674628,21,Domingo
2,1,871,8.382059353702832,-172.63494722123437,23,Viernes
2,1,355,1.6202805092957078,-35.6713752224561,23,Domingo
1,1,356,1.8278165346407669,-156.07677000240602,0,Sabado
2,6,629,1.248073403220654,-54.75001058196322,7,Martes
1,1,328,0.883331885730318,147.22583057223895,7,Martes
2,5,742,3.177635851107892,23.97002419764402,17,Miercoles
2,1,288,1.2972299324748406,97.6806107865576,1,Lunes
2,1,325,0.7565530413837246,-111.54261762883002,23,Miercoles
2,6,540,1.2884643520613326,-99.73719562275484,18,Viernes
1,1,565,2.281077353181839,89.79937305497303,9,Miercoles
2,1,792,2.594838387626264,-15.352669968045864,23,Sabado
1,1,350,1.7534749873872466,-62.7717212553242,10,Viernes
2,6,999,2.9046630571049685,-139.4655902029888,20,Martes
2,1,573,2.271546483894624,-107.00598571010799,21,Miercoles
1,1,168,0.6187081910088625,-11.565011052715512,21,Domingo
2,4,472,1.4239295982218414,-151.1015300098496,15,Miercoles
1,1,619,2.0763294431663932,-156.20510331251134,23,Sabado
1,1,371,1.2227042299988182,-151.52977303664906,8,Martes
2,2,903,4.778199830762204,32.26738801332932,2,Domingo
2,1,479,2.2254495369378344,116.84683990524911,7,Lunes
2,1,110,1.1064627923572097,123.1879665488856,19,Lunes
1,1,983,5.801368203594503,128.97658880210784,21,Domingo
1,1,671,4.235070487246122,60.13888972600496,1,Domingo
2,1,491,1.9151003369070416,19.532310305130924,9,Martes
2,2,359,1.2985150020381502,154.6259992460186,18,Martes
2,1,866,1.874103084591867,-132.05792066237638,17,Sabado
2,1,500,1.4688028045426684,-97.12772874757313,1,Sabado
1,4,799,1.9380484889252485,-104.5188706421318,1,Domingo
2,1,298,1.0858398932114839,-87.51059827594399,23,Viernes
2,1,261,0.9723131504730826,-133.26072388710742,23,Miercoles
2,5,322,1.7189562749590117,-46.971493823971045,22,Miercoles
1,1,359,1.428890349813246,51.73484446522328,14,Miercoles
1,1,923,1.7146183993114004,171.4185893395984,19,Miercoles
1,1,702,1.1558123918521113,121.84879566834944,15,Jueves
1,1,473,1.7720271627872992,-170.3102226693217,16,Lunes
2,1,563,1.4269771604653934,-105.84806324530413,10,Lunes
2,1,370,1.9256476466032653,74.54774425614342,6,Viernes
2,6,596,2.1551066316548964,-146.11466129723283,21,Viernes
1,1,688,3.058020573969679,-152.51587844681768,17,Miercoles
1,1,741,3.936979782682569,-166.23311516001345,8,Miercoles
2,2,528,1.178389580816218,130.6536285009735,18,Miercoles
1,1,467,2.1190682507238634,17.593475872756947,20,Sabado
1,1,808,1.3127468626922871,-151.4284182867918,9,Martes
2,1,643,1.372304150318879,-7.966899114254695,19,Sabado
1,2,382,1.0699122588826424,88.24650240295622,12,Domingo
2,1,473,1.1788121556122575,32.87332317405291,16,Miercoles
1,1,365,1.470317972647065,-161.59352028180788,12,Viernes
1,1,300,1.4332958142419674,10.35266802972652,20,Martes
1,1,306,2.6990242179746646,22.907499902328553,1,Jueves
2,1,914,2.3716703322889714,40.58267069828096,21,Sabado
1,1,377,1.0051542756449654,50.28657882891858,2,Sabado
2,1,944,4.840456873584123,45.71422390054124,7,Martes
2,1,866,3.0675926973583905,-126.14913770127829,6,Jueves
2,1,779,2.525609613589592,64.01408038746712,23,Viernes
2,2,860,2.1314622563740198,-16.618874101445204,14,Lunes
1,2,513,1.8025003344147323,59.12944097789146,18,Lunes
1,1,452,4.368946137957654,22.866058669193286,0,Lunes
1,2,688,2.5929268697897805,16.893144514504886,2,Martes
2,1,554,2.8316993684151934,6.488767644794537,0,Sabado
2,1,997,3.2431481700479146,-172.25154980255138,19,Viernes
1,1,527,4.283780994521087,21.43766550563361,3,Domingo
1,1,697,4.262195976552783,-171.16328957144108,7,Sabado
1,1,787,5.749623117266432,28.97461986852409,21,Jueves
2,1,605,1.6621898423141788,52.44913547535117,7,Martes
2,1,288,1.1458774722873746,-160.15345604110325,9,Viernes
1,1,747,1.1749987084882862,-151.48075733400415,13,Martes
2,1,522,1.3911427081038656,-52.15409302958558,15,Martes
1,2,598,4.412071387814273,28.962036753381238,1,Domingo
2,1,627,2.175315859664837,25.12458091810523,8,Jueves
1,1,627,1.1817088751709433,38.86787722915711,12,Lunes
1,1,888,0.1748164554676776,29.97672556894889,7,Viernes
1,1,368,1.6439355651069183,23.280183198164156,23,Sabado
1,1,590,1.9198123864014325,-40.836831975535546,20,Martes
2,1,429,1.8194534199548882,-23.81773774807828,9,Lunes
2,1,393,1.6922861810164809,166.35392432808294,16,Sabado
1,1,203,0.9564174220120606,12.181041728364985,0,Domingo
1,2,595,0.6602125985894478,51.40013893557538,12,Miercoles
2,1,567,1.6814868447839997,20.54285542550153,13,Sabado
1,1,690,1.148364597623042,40.51793751714539,7,Jueves
2,1,689,2.3334082879562184,71.38715664806557,9,Sabado
2,1,462,1.3075277783490653,47.735796242553064,11,Viernes
1,1,370,1.1745061361253075,-149.58827576355347,9,Viernes
1,2,122,0.7513283464773596,28.405074465533012,16,Miercoles
2,5,415,2.010512621139199,48.279145674975005,12,Lunes
2,1,637,1.9917489280746548,-105.1403186729247,18,Domingo
1,1,245,0.679751528295352,-164.87254555951282,3,Sabado
1,1,587,2.30305058594612,14.39375772487702,20,Lunes
1,1,600,1.4974305023115266,160.90423332027322,20,Domingo
2,1,291,0.8216634395921829,-138.82070038499256,23,Miercoles
1,1,343,1.467075910537934,18.85643943831268,15,Jueves
1,1,671,2.4235555575077385,-150.66194783450732,12,Domingo
2,1,795,1.7881102880781312,160.50963761864887,17,Viernes
1,1,288,1.0090514639219936,150.62298063619215,0,Lunes
2,1,466,1.0275439845483023,-26.28202019938415,16,Martes
2,3,295,1.4810513760194366,-130.26692147313034,16,Martes
1,1,942,2.1940838157625944,55.490141593140926,9,Martes
2,2,338,0.3819747823593315,123.57311381484476,16,Domingo
1,1,396,1.2558907050634158,-118.98651785402582,7,Lunes
2,1,758,3.7216087252656367,-176.90898588559867,3,Domingo
2,2,892,2.3560087214338523,-74.63384594867708,18,Jueves
1,1,406,1.515124851993117,41.23449670655385,15,Viernes
2,1,284,1.5111759795610449,29.226571932374693,20,Sabado
2,2,472,1.4637039890075192,-25.40322986873888,15,Lunes
1,4,682,1.4709201726796617,95.65425856774692,14,Sabado
2,2,665,4.5503037727793725,-153.23778055982618,10,Domingo
1,1,364,0.7140742983114067,97.40343263530346,7,Jueves
2,1,202,1.5333132860525838,-151.33944032746038,23,Domingo
1,1,648,1.3805123038351923,-156.16246810064953,9,Viernes
2,1,655,1.968746147433491,17.272086007462615,16,Sabado
2,5,489,2.196941092524192,123.48410781794348,18,Lunes
1,1,536,3.5640919436625937,-3.792560285639672,22,Lunes
2,1,239,0.5645578195637555,145.20534211722315,0,Lunes
2,1,341,1.4943708894381251,31.05396945482388,15,Sabado
2,1,387,1.9812149897380429,10.60156037365608,0,Jueves
1,1,911,2.439736662396806,51.62650952968405,10,Miercoles
1,1,238,1.3161983313006396,-55.86546049272483,22,Jueves
2,6,384,1.1037423978589862,-12.54093538144472,8,Jueves
1,1,787,1.5989006215945378,109.23211495065964,12,Viernes
2,5,139,0.7476618532294993,-58.420092273713806,12,Domingo
2,1,373,0.7935021682855673,-160.55455868888936,13,Lunes
2,1,342,1.0477276642422044,49.13477878786894,21,Domingo
1,2,430,1.0899129279738409,-50.18963771922054,17,Jueves
2,1,471,1.823768448295864,164.3396618427729,8,Domingo
2,6,862,1.8785083395590387,1.547937587877363,20,Lunes
1,1,285,0.8818099389783676,129.77180422717524,11,Jueves
2,6,434,1.7773820988488491,-142.51115696609574,18,Martes
2,5,556,1.2022755251778066,-23.10481555854534,17,Miercoles
2,1,678,2.1114059550023496,76.92980027215054,12,Viernes
2,6,551,0.3766156859844612,-152.14400920393214,11,Sabado
2,2,572,1.0994508435559345,-94.39899835046891,1,Domingo
2,5,844,3.1151584028394836,-152.221174742797,19,Jueves
1,1,527,2.025788473401008,-136.85721215592216,14,Sabado
2,1,329,2.641616799981134,23.429775622390302,18,Lunes
2,1,801,0.7556055932125527,14.831228322721527,12,Lunes
1,1,894,6.619288399848948,2.6008365488410403,7,Martes
2,5,846,3.404522071274872,-143.83040015924885,17,Sabado
1,1,984,2.8859284818611366,-7.0615088541095306,21,Miercoles
2,1,440,1.8328514770898707,-148.7960207594549,9,Viernes
2,1,572,2.1345118799847445,43.19897822904454,18,Miercoles
2,2,435,1.6600064299323702,29.081897927021434,15,Miercoles
2,1,146,1.3108241108110474,-151.62214930990604,18,Jueves
1,1,286,0.9592347750983188,34.751568752976944,22,Miercoles
1,1,367,2.8447189811075564,-150.73809645019233,19,Domingo
2,3,297,1.3082127077145675,-156.34299359768602,17,Domingo
2,6,592,1.323187049504789,68.95401288129256,17,Lunes
1,1,342,1.1716239787945382,29.03235906813621,11,Viernes
1,1,244,1.2789461907286743,-128.78889440770277,20,Miercoles
2,1,9,0.01281388692544514,115.48883035500299,9,Miercoles
2,3,464,2.290844782860716,-161.40983308973162,18,Domingo
2,1,727,3.81758430037439,28.524578542296357,20,Miercoles
1,1,249,1.3895840940694657,-145.5336557052553,18,Jueves
1,1,24,0.010200464624752941,-3.6122104396848784,21,Martes
2,1,899,1.6185169356416318,-63.01604155287488,1,Lunes
2,5,552,0.9022150945054652,-123.69231786076924,18,Viernes
2,2,799,1.3530825261975592,-99.24927915202628,17,Miercoles
2,1,631,0.7170053864020726,-159.37293972814737,10,Martes
2,1,606,2.6095197470349576,-97.6967311385964,8,Sabado
1,2,727,2.1282621450728447,-164.3728790157997,15,Viernes
1,1,917,1.9733914637113648,7.259737068244071,22,Sabado
2,6,398,0.0,0.0,10,Viernes
1,1,464,1.641164037247155,-156.9785506758136,19,Jueves
1,2,961,0.8910023297187477,-118.54981814490124,19,Martes
1,1,166,0.33745748634095657,86.46751703504805,22,Jueves
2,2,823,3.424624855155632,150.69711918023512,20,Sabado
2,1,397,1.13464868535921,118.51130310468392,0,Domingo
1,1,129,0.2688019024097304,-23.07554093548987,10,Sabado
2,2,854,4.307568553757082,-168.3475736094411,12,Sabado
1,1,707,1.3751448822777663,166.3216980235477,10,Miercoles
1,1,176,0.4148513817675301,132.51944800226318,16,Lunes
1,1,816,6.38233825727365,24.089291727937432,8,Miercoles
2,6,597,2.0673965344266416,21.649983853250813,13,Domingo
2,5,432,1.3968206984124334,-155.94087458042975,13,Martes
2,2,719,2.170635241994145,100.88420588583142,17,Lunes
2,2,597,2.4226383808832206,-145.6202073237803,8,Sabado
2,1,123,0.5561922893393391,-157.22426749723567,16,Domingo
2,1,324,0.7270734183469435,-18.552815146963948,19,Miercoles
1,1,915,3.2350046727557213,9.35980018837973,12,Miercoles
2,1,496,1.8260041034680776,-162.2082162704755,7,Martes
1,1,532,1.1710350388194457,-77.63439776745787,14,Viernes
1,3,177,1.0721724795287928,-152.54393679871555,23,Jueves
1,1,909,3.5382804893166258,-61.41953988362759,3,Sabado
1,1,941,6.393795618476112,94.07254006141018,15,Lunes
1,1,266,1.0470551756573172,-157.52567330409326,9,Lunes
2,1,601,2.624107258144909,23.68752933576333,5,Domingo
2,2,288,1.4233931961324693,34.421426461778005,15,Viernes
1,2,978,3.2974659155901564,-173.57304185753497,10,Sabado
2,6,339,0.48054471477893,48.00223068955757,12,Lunes
1,3,512,1.6448248326884494,177.1773629445274,17,Domingo
2,3,370,0.8692334357456311,-148.48440989127056,11,Sabado
2,1,454,1.836525112160997,28.18899190234344,18,Martes
1,1,527,1.0312207444812007,72.42333068268282,18,Miercoles
1,1,794,4.45358137496652,30.73316430377052,20,Martes
1,1,292,1.6509545248163922,-147.67208460844375,12,Sabado
2,1,248,2.7099035893938828,28.95113888946257,0,Domingo
1,1,514,1.7984812425638594,142.2350270614659,1,Jueves
2,1,571,3.327023601689024,11.127278480567709,13,Miercoles
2,1,980,3.2153195816437217,-79.95152497851986,23,Domingo
1,1,256,1.2146300247047974,21.67563034502469,1,Viernes
1,1,856,5.198968563969513,-157.0123013463434,14,Jueves
1,2,781,2.9261409803537597,170.2094792137101,22,Lunes
1,2,322,2.693680397611931,34.40686815603779,15,Domingo
1,2,685,3.746946914837704,114.80662778039628,10,Martes
1,1,810,6.218494148356345,33.28044094202222,5,Sabado
2,1,240,0.1075176810224654,118.51307795643784,20,Domingo
2,6,261,0.8280629017718499,43.329383630467966,7,Viernes
2,1,663,0.9613647093341828,81.34292833844255,11,Miercoles
2,1,361,1.5644665939915523,149.8072042170606,21,Sabado
2,1,977,5.947689513035482,-175.16853260182938,11,Jueves
2,1,734,2.1922582005444533,-121.1498096581212,8,Martes
1,1,655,3.077303716605805,-147.51367643081733,23,Miercoles
2,1,231,1.2389796879080703,-151.8719726946513,13,Miercoles
1,1,997,3.2447525771845616,-20.19696376008905,2,Miercoles
2,1,507,0.8024802085351684,-73.41227388953392,20,Jueves
1,1,859,4.071552389138188,9.355900807045831,23,Sabado
2,5,409,1.3425134558624314,-159.88596908327523,1,Sabado
2,5,229,1.2153082499008925,38.24772562386769,14,Sabado
1,1,340,1.4480758926782509,-83.68797162919229,23,Martes
2,1,790,1.200915078120157,119.93548196074651,17,Jueves
1,1,773,3.14283180177426,-149.20470322891487,14,Domingo
2,1,770,2.1805125763034683,-27.223696163725833,12,Martes
2,1,319,3.0282722142344025,27.660118219673446,2,Lunes
2,1,575,1.840744913802952,112.46927104444998,19,Jueves
1,3,585,1.2776667439597622,-24.993835488719487,17,Lunes
2,1,714,4.473307689792062,39.90114097065997,1,Domingo
1,1,546,3.0161168687408733,-42.12646494876947,11,Sabado
2,1,727,2.7188274613248717,175.86439359285222,17,Viernes
1,1,699,3.11465335615506,-143.84061869297062,20,Jueves
2,1,965,2.548783068826049,177.96158988335975,22,Jueves
1,1,624,0.8591926662198305,-12.570686538916284,18,Sabado
2,1,794,1.8393176137062184,-102.29644841911603,10,Miercoles
2,2,916,1.995523870766297,-126.99034706828041,12,Lunes
2,1,618,2.4562068727209128,123.76520985208141,5,Sabado
2,1,197,0.6661672113560121,22.110090222537785,6,Viernes
1,1,368,1.5361050082091785,-103.32507811840843,10,Domingo
1,1,670,2.189853165308961,25.177509042069982,15,Martes
2,1,279,1.1693725439152922,-139.90521721562118,14,Lunes
2,5,503,0.9088112012024014,176.2698225061314,8,Lunes
1,1,325,0.0,0.0,2,Domingo
2,1,353,1.026889545944871,127.41464662161845,9,Martes
2,1,644,2.820440123712251,41.82949794012268,15,Sabado
2,1,185,1.0161877935655483,-128.48634081090393,13,Lunes
1,2,594,0.5336334249110164,-121.0543677649384,20,Sabado
1,1,849,4.1989412891841535,35.099983000399604,23,Viernes
1,1,529,1.6186627664240407,-6.01675843670082,23,Viernes
1,1,597,2.5806104882496883,-109.50229412450564,11,Sabado
1,1,667,1.0983649180305028,-144.76197734512846,13,Jueves
1,1,640,4.052876945645308,-113.1333149543218,23,Lunes
2,5,123,0.5319879050911639,-26.23169526977139,6,Miercoles
2,1,525,1.0109552155616193,-142.5436706825977,14,Viernes
1,1,169,1.146809294096134,-60.74728114545896,9,Domingo
1,3,463,1.1075917653010856,-42.46962705269682,3,Sabado
1,1,580,2.1763477355860625,-11.144385087911461,20,Sabado
1,1,140,0.20171992758033788,129.57871942568002,15,Jueves
1,2,693,2.377885201903525,48.13166585304886,21,Miercoles
2,3,660,1.784730794278622,152.5816171058602,20,Miercoles
2,5,146,1.3006005401025065,38.27493529516075,2,Sabado
2,2,324,0.5351771556280263,9.329284281537257,11,Jueves
2,1,595,2.228486474529838,-143.6009848043096,15,Sabado
1,1,107,0.6614671696444325,-171.67756169943164,10,Sabado
2,1,561,0.7894489074151357,-144.86126424609586,8,Lunes
2,5,347,0.3463118767362666,-99.87237935380527,7,Lunes
2,6,796,3.389812216726144,51.57990198907457,19,Lunes
2,1,360,1.9677040607764296,-166.99815230261487,8,Jueves
1,1,617,1.1941962446624277,175.86180180497365,13,Martes
1,1,330,1.0437233164652098,-171.89144003887162,12,Viernes
1,3,866,3.920498523850836,-160.09939903914403,11,Domingo
1,1,284,1.2013778469144087,74.17808401601722,1,Sabado
